strip,filename,box_size,x,y,strip_filename,rotation_angle,x1,y1,x2,y2
211,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,572,1004,strip_211.png,83.7031812810156,105,87,152,156
212,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,320,492,strip_212.png,75.96375653207353,105,87,152,156
213,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,792,556,strip_213.png,84.65694424142484,141,32,183,112
214,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1724,1192,strip_214.png,62.14034930475773,72,27,115,137
215,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1396,1668,strip_215.png,51.55418059039276,12,80,63,158
216,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1736,1848,strip_216.png,55.188628008453485,12,80,63,158
217,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1460,1096,strip_217.png,62.300527191945,12,80,63,158
218,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1356,340,strip_218.png,-15.17291534552526,13,69,80,140
219,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1224,1304,strip_219.png,-18.43494882292201,80,49,145,120
22,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,1904,1876,strip_22.png,59.34933204294713,80,49,145,120
220,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1304,1624,strip_220.png,-16.049004792533196,70,122,135,181
221,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,1640,608,strip_221.png,74.33789365467396,40,73,117,156
222,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,552,352,strip_222.png,102.52880770915152,30,60,103,153
223,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,424,776,strip_223.png,104.03624346792648,51,34,124,128
224,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1084,732,strip_224.png,-30.481389990823946,80,40,147,125
225,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,696,656,strip_225.png,-30.625532718694657,69,80,127,148
226,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1164,1252,strip_226.png,-29.56953133326777,29,57,88,132
227,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,776,1324,strip_227.png,-38.1909498203866,29,57,88,132
228,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,900,1080,strip_228.png,-12.875001559612476,60,59,147,140
229,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,932,676,strip_229.png,-17.12804747359667,63,25,135,152
23,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,956,412,strip_23.png,5.675355885169155,142,75,190,156
230,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,960,1360,strip_230.png,-20.794114955503648,142,75,190,156
231,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,1248,504,strip_231.png,-55.71312302279104,142,75,190,156
232,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,704,1596,strip_232.png,-67.44912451833304,85,13,127,183
233,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,472,1384,strip_233.png,-66.70988275987125,89,30,161,153
234,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,208,1364,strip_234.png,-72.5319767487223,114,49,151,162
235,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1028,396,strip_235.png,-89.16362467457759,63,21,149,156
236,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1228,528,strip_236.png,-82.1309244482095,65,63,119,132
237,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1564,724,strip_237.png,-94.11818970398878,65,63,119,132
238,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1844,1660,strip_238.png,-89.48383577023516,97,42,149,145
239,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,804,1848,strip_239.png,-81.5110561194953,61,72,133,143
24,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,1152,1768,strip_24.png,48.34032207969886,61,72,133,143
240,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1388,712,strip_240.png,14.870957355858042,55,13,119,128
241,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1224,252,strip_241.png,5.679249716384954,97,42,158,180
242,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1100,808,strip_242.png,13.017112189077496,59,32,159,128
243,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1240,1136,strip_243.png,21.73885953356677,111,25,161,143
244,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,304,924,strip_244.png,-0.98776039963981,132,14,169,137
245,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1232,704,strip_245.png,93.0664855011259,39,52,85,131
246,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1056,816,strip_246.png,92.6718645932726,62,25,104,128
247,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1104,260,strip_247.png,89.58780725859768,62,25,104,128
248,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,916,1816,strip_248.png,111.16125981682828,56,17,115,131
249,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1508,1452,strip_249.png,155.02608909411663,55,22,112,141
25,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1052,136,strip_25.png,127.7554931475588,88,50,155,131
250,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1284,1292,strip_250.png,-16.84931141182509,92,54,145,181
251,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1532,1300,strip_251.png,40.10090754621224,92,54,145,181
252,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1128,1736,strip_252.png,27.484858519613,92,54,145,181
253,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,680,800,strip_253.png,34.96687944566883,136,73,191,150
254,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,612,568,strip_254.png,41.735716275981474,123,96,176,150
255,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,220,288,strip_255.png,35.09581678702612,55,64,108,158
26,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1032,932,strip_26.png,104.7254827551797,55,64,108,158
27,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_14_19k.png,200,1184,620,strip_27.png,103.41235764186844,37,36,107,182
